id,score
d8071a739aa75a3bc4b04099403dbe065550132da5653998,0.001809692099625951
59b38c56de383683428a7abb3662f7e25e8cf7c5749e5ee4,0.005743911383647976
f000950527a6feb64f5d0aad51233ed4b29b005f70bf4f14,0.001512774399800498
755db3b5c5f74eb4b4e00a26ec567e1ec47f75b0529fa452,3.645717546442552e-05
9c7fa510616a68300e9d1997499f984945e70dd42dedfbcb,0.000310466556342901
82750f1b9d1223502cdde9ba782cad55e52842584fe34e78,0.8101121933106116
516ab81418ed215d048d70f0e43a5573f742325f0a8cb023,0.0009312619815971614
f000950527a6feb69557ec3b6b4d7f6ad964e06bfbafa1bc,0.010096362632971461
47645761dc56bb8c0be4732a17174a7f994b7492f14a9494,0.033779007509901426
beb4aaaa89e0a0ae043f3a126c8e6f24585d96174f349416,4.4889719202915996e-05
f1c1045b13d183294cb3eb851abb8a4890b898ac148b3142,0.00019976636389577493
f000950527a6feb6d02c3133fd0f425657dd851d5aca2e5c,0.004119869258582646
beb4aaaa89e0a0ae4fe8f7b3a488fba55a5c60aaaa22f630,3.9352537677413604e-05
beb4aaaa89e0a0ae7b7381002f4078511c1a0e912f33fbac,0.00012623457220280865
6ed384375c4a5eec34183a6aff27e3976f32bd70340e5fdc,0.016946648867301323
8f19388cfd6e2b9c0e19c6ee359b49bbe928becefb1cc726,0.0006035791784439996
47645761dc56bb8c5ac7fb1c413f73ab0b240b23b42a09bc,0.009678754388550382
f000950527a6feb6db02d8ab5d0e6c5f0964709512fe3119,0.0006354142770333181
82750f1b9d12235004be87feb5a5d775162da92daae97b9a,0.0006818388933634437
e9f7b28ec10e0470e39f753e99576aed4f20c01312064af3,0.0016351923289584182
f000950527a6feb67c57f37b3bd8442e19d1318911e68e9f,0.0024543175405362908
e9f7b28ec10e047089da56e946badaf8478af24af225838e,0.38523022307476645
47645761dc56bb8cc8042dd5066204df8d0eefa8c6b8b367,0.003155290745797346
82750f1b9d1223500d60e29d349d05a58e7619b909c95503,0.07323538045312074
59b38c56de383683fbf0391346de363a8c529780e7ba7156,0.73691636884813
47645761dc56bb8c60ccde59481041938d2e1ca8cfbc885c,0.0004992305599704751
d8071a739aa75a3b89aa2e50bbf62cf5602a83b90e83535d,0.039200341863438626
516ab81418ed215d4e73032827e211aa814f53e558f0de83,0.0016606198792070777
516ab81418ed215d71f81eb35535431fa9d5c5e660c1c2d0,0.005325600444946505
f000950527a6feb63b692ebf85ff8f6a3d31f2c10295c617,0.09920518911675762
e9f7b28ec10e0470680958384fda703d94ea77949c992f34,0.040768372971496845
f1c1045b13d18329bcec73ccd16a424c314aef52182503c2,3.9415067674692586e-05
da8691b210adb3f6ddf02a4170cd06aacfd57b4289391ace,9.30824046974212e-05
755db3b5c5f74eb42bc4d955a2ec1bc2446b27656294ae89,0.00027574184228474025
f000950527a6feb6d417ee8fd638e54aea0a8deef9388ab3,0.07981527187452986
da8691b210adb3f69e25ba2cafc22ddd42803a5fc124be69,9.30824046974212e-05
f000950527a6feb63fbd71bde689bf93d6ce72edd71e5d8d,0.9919087116110985
f000950527a6feb64b517b9decb14cfe80dcf97ed6858e35,0.034616780148222656
8f19388cfd6e2b9cb77fd70ca4d89282e3995bdc1ce7ebed,4.369306240272122e-05
f000950527a6feb6428680411ecf63d4689b9d81d58a88b3,0.85181134201849
f000950527a6feb6695efd13bf23a876055a4de08243b9b1,0.01927180925822905
beb4aaaa89e0a0aea23e461d985a43f12bac79d985b8f649,2.849678446738064e-05
4a8fc4f3fb4d8a0fca08471198303e1fc74195042bad377a,0.00018532653869650963
743e550a617316d5db1292c8baaa6ec8d291922bfb011232,3.931153934376611e-05
e9f7b28ec10e047010bcaaa1766db5cdf5c64e379b474d82,0.046698522306783105
f000950527a6feb6c75b2f5ddfdc5f8fb85d29fb90d4295d,0.0028987684822753498
beb4aaaa89e0a0aeb6d6c5ad8efea56e6713939072e6cbeb,2.9008313925976933e-05
f000950527a6feb65651556465982bfbb9a2cd20d162e6a2,0.004687956168952439
f000950527a6feb66c5fd897a57d75291b21ef4a071b3678,0.006890070745747443
59b38c56de38368333c781d36b35c2e018b60171dabc29bc,0.8074482278603836
f000950527a6feb6607dd2b254474ede91ffc0b9d87aec2e,0.0032342415932025774
47e3664e12f3ce74b9574daa58bbf747ae7ca432ee0b5aba,0.336731985252661
f000950527a6feb68c118f22f42c613a4edce93419001cf4,0.0059338103780551725
beb4aaaa89e0a0ae2239ca0d4ea7eb228e6b3349c816f0b3,5.874443067132721e-05
beb4aaaa89e0a0ae2b8b453eea5d387f146871717de9476e,3.6754787506709854e-05
755db3b5c5f74eb46f11dd2092bc255b737f94d33cb8f8a5,0.0001291696404184981
e9f7b28ec10e04703fe6c74134b54dc71110d17485306c07,0.007300066161372217
9c7fa510616a6830e493e19cfeb7cc5a43fcb1907058ef9f,4.879847038491951e-05
ed38190adf12fceb75ec9e157ca0716778ad88abcd8c7dc2,0.00011096756320790011
da8691b210adb3f63b0b0097d48b4030bc7a53d7951eff4c,6.515444974585013e-05
59b38c56de383683a62989d2eba60a6a4a4c5d57c07fd637,0.0003823289691336574
4a8fc4f3fb4d8a0faccc53e6a793f36d881669049b51d81a,8.756760221557128e-05
f000950527a6feb6279b374de7f51134bcb644018e39d1a0,0.007492690503986615
da8691b210adb3f6ef6c729fb513dc930037f8e18091cbe6,9.787890191737594e-05
9c7fa510616a68307cb6006404fa64b86cd63191822c4ad6,4.9429660121832024e-05
f000950527a6feb6ffe907f8834823a2f59558e4c659f69f,0.05194745429795499
f000950527a6feb6863cc52ae5db8a053563cac24b2d8a56,0.011476821386523272
d8071a739aa75a3b26c023d70789cfe602fef8bd8a66e05e,0.001045150014359205
d8071a739aa75a3bfbaa9dc12a1b869c76a91bb264c7c48b,0.0501735031186578
f000950527a6feb60b6b4bf43754692f8870dc439dd48595,0.36978169715435827
516ab81418ed215d6f0d3632605af32d94e9391c52d25e39,0.008837376059811908
516ab81418ed215dfb10c7c34e952ae99a7b836b661c8d63,0.005633078092032143
f000950527a6feb6541ae7475cd60b418c32912ef54ea962,0.10554957485812203
f000950527a6feb658a04c4144561ddf3b429ee4e81bd252,0.00779724175182205
da8691b210adb3f65a2b8dddcc8a9fbf2ae3145132e9dced,2.792795898159922e-05
f000950527a6feb6536d6ddad37c016c0eabd47021b25fa2,0.026666720206604523
f000950527a6feb6f4d2d5f901cec96e8e5324bd3d36bd75,0.0011576492575930168
216bd2aaf4d07924f57853afa65fb18369368bd539729a31,0.002052120703476506
ed38190adf12fceb792c0f7f514a31554cffcd8fd25eeb9e,5.9294832083118545e-05
e9f7b28ec10e0470aa323e84bebc530d1104dc3d1efb169f,0.04993844649475523
b2d607e0054ca02b49921ece5e452f9f91170d5994ab0b51,0.0006068006188513237
9c7fa510616a683039929359f7a90b539ed1fc9bc6322839,0.00021643006162748698
516ab81418ed215d6e335b1fc402ade29944fdf9f5c3c203,0.001005702735755796
f000950527a6feb64149c00c04d031175d76b77477ca88b2,0.029494737979697754
beb4aaaa89e0a0aebaf88e22d06775d7ab4df91512fe0ef0,8.35102004001195e-05
e9f7b28ec10e0470c66661a8a2e469cf80bca319bbe03cd4,0.009529197391201791
f000950527a6feb6eef83dade8762113ebb8271286d344ac,0.004812600519938519
e9f7b28ec10e0470aafc2ffa339f4d01a9e7242035e5d6c6,0.005633775683937943
59b38c56de383683caccd769e941ff2f1ebf46b443f1df5c,0.5813870393644474
755db3b5c5f74eb47458b913babfe39943f2d53534742d69,0.00014285505950484227
beb4aaaa89e0a0ae4f45cd0e45852504caea510ef90a3aea,0.0002052846249003271
d8071a739aa75a3ba83b7f2c22c42ae279f61dd81e4425f3,0.026006088846983706
beb4aaaa89e0a0aeb364be9540f0a81cb7169431944aefca,5.078653877469749e-05
755db3b5c5f74eb4c0ac15c8bb0bdc13fcadef0d3455a123,7.099598901918657e-05
beb4aaaa89e0a0aeea343107f35e512adba8605b3afbbd8e,0.00019777495842036798
f000950527a6feb699a13c26f88d19d6faf16bd2a4ff25ef,0.00031410949616712965
e9f7b28ec10e0470b2556eed1e82a271a38e6dcf8233cf65,0.5184870283585071
f1c1045b13d183298edff695f77700e2295a6f0c2ff04d2f,3.0222115989888914e-05
d8071a739aa75a3bb7dd11c000bc47a9e87fd73e367d6871,0.0021281351694971674
f000950527a6feb6afc74c186af0cdb93209e809db165818,0.004255770550357562
beb4aaaa89e0a0aec7cd9f6178efcd6fb84e17016c19422d,2.7044496197519993e-05
e9f7b28ec10e0470cd5266331b5e7a2a5037efcb707e1937,0.015153661666232393
e9f7b28ec10e0470081ebf12902fbe33a8794317dd5afee0,0.019719567979756988
47645761dc56bb8c5caa5113c493e21e363211e4ff436360,0.015527827727536853
d8071a739aa75a3b63b6b03b9e75ce10d1192a08401d1ba4,0.004093741093821045
8f19388cfd6e2b9cf77c41ce3e2bc4367642794c63be018a,0.0001563347071606123
f000950527a6feb6af81c98056e37c227757a362f89e9759,0.0487571516602509
f000950527a6feb6ac1249141db0c35af769a8e39dbe6417,0.005535606382211502
59b38c56de38368322ac5df04bc68ef97a16009ac6fc4379,0.8896190147356771
ed38190adf12fceb8c650ed5261f51b7df4769e496c228a8,8.901809449199656e-05
516ab81418ed215df2c88cfa2054aef4e7a45922a1c401c1,0.011725297219349106
beb4aaaa89e0a0ae5e8a5337b4532edc9a549c487ea400ce,3.8626363156125505e-05
f000950527a6feb64bffba06ef2122dfd97f1690c31362e4,0.8080478026504238
59b38c56de38368319457904c45627e2ce62d1b9b3aa9bff,0.7433589425649705
47645761dc56bb8cd7b31ae84820263220a058c64b7735bf,0.004285602595255063
d8071a739aa75a3b8beaa7f2ea3a364a1bf8faefec72f871,0.014929936917582156
f000950527a6feb68f47436f0f03e4e09c75f8c3ee13e9ca,0.040333200366198495
ed38190adf12fceba4246b115f3026e6e01bd91b25b63fc2,4.89790129105956e-05
82750f1b9d1223505221c98808db0ff56c338fbd1b6159b1,0.9494762159024972
47645761dc56bb8ca5503ebc20d5f53bdece7afaa220f567,0.0078136944168048
d8071a739aa75a3b528a28c4397a28a35907136644d669f4,0.011680729875919343
e9f7b28ec10e04700b03725314dc2d671ce4ac6180c8b07f,0.035045254214636765
f000950527a6feb6d2004843a5f503767965229291a89fad,0.0494293418639929
59b38c56de38368309aaed37df8eebb25a11f4bd00064133,0.0031345374998558075
d8071a739aa75a3bd45d9bf340c1791f667c3c7970fe6337,0.5257850725376039
da8691b210adb3f64a9968794c28493981e69eb08bc6408f,0.0001869278911033579
d8071a739aa75a3b18bf9670d0aabe7ed7d0beeb89b2fcc8,0.000397115194521825
beb4aaaa89e0a0ae97ec0163aa846c8b858c278a87dfa143,2.9825878495851334e-05
9c7fa510616a68300112e265c3348c674ca1704f8fe81a1c,0.00013485002731004542
f000950527a6feb60693e1c07c7db8f762f7d7f9dcd049f5,0.6101346190147383
743e550a617316d58209c7832ff6ff01e81e78a162e95be1,0.0001415247596438327
f000950527a6feb6850b4f88775743da0759931e06400e7a,0.0055928127271108
516ab81418ed215d8f32dfd60e4357ebe97bc963d5961f50,0.0006770729815405804
47e3664e12f3ce7490004ab889c25442e10c9545adb590ca,0.010834177727349749
9c7fa510616a6830bd8e01cdbffdcd633dbc84353ade59bf,5.460517719320092e-05
f000950527a6feb6579c9a10f15a5e696b7aa07076b2a629,0.01732864538212374
9c7fa510616a6830c661c582933f36819bd8731d11e77910,0.0004169254962994706
f000950527a6feb63151ad8ae8b5857e9049fbb24f121e22,0.017290871337429063
f000950527a6feb631e904bf6594e5f1ea9318657f691e6a,0.006461791388115074
47e3664e12f3ce74c0a0b97b4ca82e9d6adc63ca3c5b3f53,0.06720986596262261
d8071a739aa75a3b5b3b71293eb9ff0bcb34b693bb5e4cc8,0.039209876743732636
d8071a739aa75a3bb674f4a1820aaf1d51d7012933fd15eb,0.004576077010323372
d8071a739aa75a3b0b0a782daddcbeaa981f66e5ad7ae0d4,0.019876963144042407
755db3b5c5f74eb46d355c4ed1fb290e63aa0b5e3270afb7,9.260588121416322e-05
beb4aaaa89e0a0ae0ac659ffc3df61c0d2a83b81d29e7337,6.208428012620912e-05
f1c1045b13d18329756f7fe655ea90d557737eadff600a2e,4.697957252111363e-05
beb4aaaa89e0a0aeaf9ddc33ed0abb5d843f06a2cbe7cc39,6.77254910241663e-05
f000950527a6feb65b01a83a2323298f4a9e310e998b27b8,0.022398736751677254
da8691b210adb3f6b043b4f3bb128680f5e38ca6c7bdb355,3.949616051961471e-05
516ab81418ed215dae39f1d32b6c1ef766f52e05ba92f0c4,0.013488872522623615
d8071a739aa75a3bc2b1b1756b059d61fd2af625ec48e378,0.01353673360124352
8f19388cfd6e2b9c94c4c26ba1d1b85df34dfd430ffef4a2,5.943098048301054e-05
da8691b210adb3f6a75ae37d643bfe4624b06032727f1fdd,3.315002633342167e-05
f000950527a6feb69c3e3e336cf24dfdabd67fb289681c36,0.9910861812826915
d8071a739aa75a3b84ba15791b9f4f1b657d33c66bad0ea2,0.006807516383542643
47e3664e12f3ce74448b86e763e0ee3e64207406d0aaf0c6,0.05435320948287967
516ab81418ed215d270cf44276d995fb15824ee429bf275a,0.001147496770380394
ed38190adf12fceb993274e128febefa946ce1f1fa51a052,3.652386885246263e-05
f000950527a6feb613e4dde7ac141cfe5d692797c2744f85,0.07415515648566373
e9f7b28ec10e0470c0e1e97970cc736185a645782d4e5d32,0.0037444853906070433
f000950527a6feb6310f33ad418265baa003976f3374fb3c,0.006515683562469344
d8071a739aa75a3bc8a1c4a259295422962a348a0d99c19e,0.015347616829248178
d8071a739aa75a3b2b8c4cbd3c20d353e24e64e25fd34aab,0.0024839923864547054
da8691b210adb3f6e7e1fdc2a4c659c92aed8227b682b385,5.63319131772282e-05
59b38c56de3836839bf450850584726cc4a907c7f8eff606,0.0002314951266146395
f000950527a6feb6ccbe278f180a3654ae240740827b5c5e,0.07984609216535081
ed38190adf12fceba6fdced59df9dc9c9cd61eeed25629f3,0.00013810989193097708
8f19388cfd6e2b9c6955abbacafeb5cd9f0adb4924a39824,4.703509584066075e-05
beb4aaaa89e0a0ae233c6d2ec455a2070f5d6ee8396d3022,3.9754030669841645e-05
9c7fa510616a6830e4424f1df40c21a50457210929792ee3,5.41786961142102e-05
f000950527a6feb6ca7efff3bf92ee89e4cb91b07ab2cef3,0.004379368549440901
47e3664e12f3ce74631918e2cc6cbbcf549e61619e20a4ae,0.07730855138287433
4a8fc4f3fb4d8a0f596dda46fec3fd850fb440498d90af74,0.0002952842471993134
f000950527a6feb6443a2591d173fd1774e07e18dcda58c8,0.003328875683893688
f1c1045b13d183293d6685c7e6cbd7807f3cac2ba03efba1,0.0005072086810459068
d8071a739aa75a3b5d94b14c46469d78fe8f2916b240a6ec,0.00030195709137659785
f000950527a6feb65bc55136674c84a289f0ac29610ab86c,0.019424824050314798
ed38190adf12fcebce43423e92d7e0628ab1d17ecef0eb67,0.0007101735800108895
f000950527a6feb67b1f8ecf7dbc4a66238422b01456ad0c,0.013602358674736645
9c7fa510616a6830c44abddfd2b18dc7234dff6b71950160,0.00012913320982670397
e9f7b28ec10e0470c213cfcd76d3b2915b9e314775d55c9a,0.16387121224842324
beb4aaaa89e0a0ae2c055d47c6c35ae3d8ba78b935b3fd8d,4.179958073044961e-05
beb4aaaa89e0a0ae242d6d6521e6472f9078d8af47c5a80e,5.460252124696428e-05
47645761dc56bb8c48f026551ca0312ed8f39e076cf36f3b,0.0021344265667363723
e9f7b28ec10e0470412c7c19e7db09b3af4bed52dfe1b39e,0.043874101274703106
f1c1045b13d183294519304b540df9edd18ed242a024672e,4.579332174618881e-05
f000950527a6feb63fcab252e2ea1df71414d6c5f392216d,0.0041292494092842425
f1c1045b13d18329282fd25c59f4d5d3ce8eef0ef37ab136,0.00046005909436486105
59b38c56de383683b90e19ce795c51ad711158b8be63ca74,0.9566223980650749
e9f7b28ec10e047026012d157af67b77bcdcd534356f8ff7,0.011911246714217085
59b38c56de38368398c436308dd3998bed53514d603f629e,0.0012292016304129693
f000950527a6feb6ab3949b139dfbf0ff0cdb07b7acce980,0.030811591763621405
f1c1045b13d1832979a9d8f34019bab5e07eec92d0a82421,0.001538593456964769
da8691b210adb3f67334df8059623b1a137bade4c5884516,3.326765661857646e-05
f1c1045b13d1832999fa417cadfd414199d1741a14f7adab,4.733940167707465e-05
f000950527a6feb6582b866d489136b6305d3bfe2f2b4c14,0.8392528695278981
e9f7b28ec10e0470eb4c7affadcb7629628ab64327fb2a65,0.006542616346826013
f1c1045b13d18329a79458a60aafe31b733b3ee8e7dcf801,0.0019166418535480037
f000950527a6feb6222d7ef5cc02fc517a3b6668499d9a11,0.006751181189935243
f000950527a6feb633b4c784e64741fe36ba525b67c37dd8,0.8551243369443037
f1c1045b13d1832946e15198fec2a56047fa1df5b9ea33aa,0.0006013220212670843
beb4aaaa89e0a0ae3433ac04217bc08eaa8ca74909649e64,0.0002396974276694568
f000950527a6feb673a6722312e1bf6ed90c54f06b7b10d0,0.025571281280975917
ed38190adf12fceb887211f0c981d17b192c08dac4f9b407,0.00019776482573894127
d8071a739aa75a3b412c525e6f6f2e20be58316425ba0b7f,0.026050436425266638
f000950527a6feb643e8a2c50cd72a0b7cd3d5d7eeae013a,0.02210051833442871
e9f7b28ec10e04705b9aa45b2705cfa887fd9e0493141ac9,0.0012058758967151183
beb4aaaa89e0a0aebd60ad7605693c28d29d854794ce00ba,3.21687543518859e-05
beb4aaaa89e0a0ae57a44ef48fb269a6fb658201d19fbaab,1.556319791441128e-05
755db3b5c5f74eb4b9032da8aa06e2e506b2dbab7b2dbc32,5.030168646790577e-05
47e3664e12f3ce741ba5e0ce9a076479d614a67612f1f7ca,0.06983579098937467
f000950527a6feb6579fe676eed818bdba055bb5a5596f14,0.04989644638646653
f000950527a6feb6901baa6aa848fcf3434d8e3659b07003,0.06997318343220336
e9f7b28ec10e0470d5fa179a6216a969e0a645d11d00d098,0.2646696516812267
516ab81418ed215d2d894d6c94a7d71fb508570d1f990ae8,0.002989224030207084
516ab81418ed215db966be2c00eeff11fe31782a1f9ce038,0.0113657040176976
d8071a739aa75a3b9626263366c3cb2eb0b4cd1f7771bcf9,0.010636402601650552
755db3b5c5f74eb4ae3495216987f96e1270d78a8cb5ce53,0.0002030181754841461
beb4aaaa89e0a0aef9e0d4b6afa58a280b8eed4cc80b5ec0,5.25963261232605e-05
f000950527a6feb60024a10da00254b9ecd25f25cd9f720d,0.002017433574098851
f000950527a6feb6c12d4fd0b1cc0890ca1b902e6aaf54d4,0.05717380348703132
f000950527a6feb67703facf3c15e67b347d6d88f22d39d7,0.024263274868468056
82750f1b9d122350a2001b59ba788ae14265c19eecf6b69d,0.005106929651263427
516ab81418ed215db145ce9ce27d6ec4d20f70be4fc14e7f,0.0009628309088658818
d8071a739aa75a3b32b23e3cf17b451b2dcc3154959713d7,0.14745657158511682
8f19388cfd6e2b9c6fd54a8e2ced4dcd59a77ffb184150a1,0.0005055473692386121
f000950527a6feb6d121d68000403ba01bbfb7813e9f7c51,0.043913586783411014
f000950527a6feb63a9ad00a9908b14fc0d4c114d6476d14,0.010269911850891574
f000950527a6feb67b5dacf6aae2414c30811093b5c86c2a,0.007733991555467249
d8071a739aa75a3be6468d4ad4c73622267e4ba516d85865,0.004176092092581996
f000950527a6feb6e37f301295e094550e1508abcc6a293a,0.004158954602144605
f000950527a6feb624fe5a6554c8dc87bb35139edbe6a09c,0.03700989080979972
f000950527a6feb657008897cd327fbcd5d1d9977beb0069,0.8511902463560628
f000950527a6feb6fc2f018153a7212c715bc79a012c7e44,0.0007963159590749359
ed38190adf12fceb0681919f43b852a69b66ee25b17fc990,0.00015168951116446003
f000950527a6feb647487733888f9ec9e6051c686c1507d0,0.6334874580193097
f000950527a6feb6a8450b81629202ccb3da3cd4adc1d63d,0.029540089982056376
beb4aaaa89e0a0ae1de91e5d56ebbd2b4dd6377256149792,0.00017235701932345263
f000950527a6feb6c0c58e09539f1ea8ab99e840a956142d,0.004727857390962465
f000950527a6feb6e5bf2efa71e21cb5b6748b8df794a0c7,0.011006087924972674
f000950527a6feb6e293f86ef10871bbe7e0e45d06a106bc,0.0015014024832827723
e9f7b28ec10e04705f0536f1c761708f623cf12d832c6ef8,0.0024047907075069102
beb4aaaa89e0a0aefbe81f839f815d706039f5340ac4c465,0.00011390838667895511
4a8fc4f3fb4d8a0ff4cf764e157fe266883c746ca93893f7,0.00015844322825082566
59b38c56de3836838e80ea4bc95954157a12294bea66c16c,0.8371422144530957
e9f7b28ec10e04702db3f725425efce2a039b4d33613cd95,0.09336371304504285
4a8fc4f3fb4d8a0fbe0768f27c2afe78777b969ef56c5240,0.00032414369459603064
f000950527a6feb6bec95d112e374676d606b61ac9463ca1,0.011101978417620726
516ab81418ed215dd024c512a1751704b3b2b45e6fe49181,0.0015147644774969897
e9f7b28ec10e047094b8a6549ab934c01c0fbe3494884dea,0.05596761010473314
f000950527a6feb6cf3fb0ad6dd31d5790bde64c1fff6530,0.01927960599605743
8f19388cfd6e2b9c5b2c0fe672b7233cdc754c06041a6669,5.877498700301596e-05
f000950527a6feb6393960b90efc1e09102da9985d693729,0.012681313941725015
f000950527a6feb67b7f32e1b0598ffc4143522254c87a45,0.0014610233469687982
d8071a739aa75a3bebd00acd2f6aee2eaf95568289e00384,0.010482244289525587
743e550a617316d59daf3ba757b3fde01d1524946f04eb1d,0.00010550820326379156
f000950527a6feb63739cc297463255c568edec682e32ca2,0.03713927849164362
da8691b210adb3f6bc3ef45f2809e21e0c8f65df20212fb0,3.035759156378853e-05
f000950527a6feb6eb9d55fd94528d265a8aa75cbc58e501,0.012715644372336882
8f19388cfd6e2b9c688d2f8621bf00b6349751aa681a9485,8.046854985670372e-05
516ab81418ed215dcebcb87235ec992d30d6b752167416c0,0.0017401615429733415
beb4aaaa89e0a0aed5584c0774f90e018589bff425b25695,0.00014295933859729702
da8691b210adb3f64dc81b62b02307fd6e20569281198c23,2.3350894064611423e-05
4a8fc4f3fb4d8a0f10f6d6c384c092dc8717377c80aafa09,7.233508732429968e-05
59b38c56de38368345ade4b196b7747041e6a34750c132b8,0.8982957548045505
ed38190adf12fceb73450e15c1619ec41ad9802c507520c7,7.892927266914006e-05
47645761dc56bb8c56dcda3b478671bbb08cdace69840ff1,0.0009692493567019981
d8071a739aa75a3b38cff999ff74e59414b6c332b3539cd6,0.007158094528072576
59b38c56de383683ad6fb42a503c98fe976926e7b57fdbed,0.4120153687576912
8f19388cfd6e2b9cf0d4b36b1a68084e606862f31831bd32,0.0001396493662548407
f000950527a6feb6cf141fc4f6dd10af19178bd054d8a2da,0.008609556363167075
8f19388cfd6e2b9cc8e5ef831ae902f5de9976964cc2016a,5.530045302799576e-05
f000950527a6feb657c9e3b7e7f9bdb776cb0ff9660fd96e,0.02095233209375744
da8691b210adb3f672274e4eb816e07a9c60f5da16eeb3db,0.0001555877358501988
9c7fa510616a68307fbc062a9be5f96871f21010724c6b63,6.112536436489911e-05
d8071a739aa75a3be878cbd741b6a5d74029d6c42b4d7df5,0.017632880859321676
516ab81418ed215d7daf70133fd0edbdbaa1db857ae67233,0.0010836511548432692
ed38190adf12fceba15e53eca50d1d944ecb8db5cbe614e6,0.0002302608629293023
59b38c56de383683b5e01fdc86a260091991b4315e7a7188,0.003163492755770765
ed38190adf12fcebc5613e5de591e3fe6930f8a4a34b78e7,0.0011570036718941115
f000950527a6feb664152e848fda1e61f5cf1684ccb980e9,0.28602787784792283
e9f7b28ec10e047046c821525b1db97fcd1b9fda9d8000d5,0.004244946846086608
d8071a739aa75a3beb8b00f5408b2e374a18e979c0406ea1,0.023395947767163413
f000950527a6feb63fda46395c03d6e973f70148ba67e17f,0.0025744492462300966
82750f1b9d122350b2073cd1a0d2745517ffffa7d8613f47,0.03201153582739017
f000950527a6feb63548d2398f59dbc0e4f58f80aa5222c1,0.11744943529650151
d8071a739aa75a3b98c178f531f1e9f3fb67858f468517c2,0.0010898588050785218
f000950527a6feb6d0a8dc7588c754915e5cda23e46a4463,0.8893580041013222
d8071a739aa75a3b9d38ffe625d75a77d1afb896581837bd,0.0012141136624530802
f000950527a6feb695a7756f504947fba1e2829e6df348d0,0.016558349658680593
59b38c56de383683ca614bcf66ead1569cea996e86cdd09d,0.0002819364453418884
f000950527a6feb6c9912804820a3a0425a721defae2e85a,0.00823017256218842
f000950527a6feb6924f9fb13ed952e25425bfc7c0d952de,0.003989856867203955
da8691b210adb3f6a38a698c96e6bdb929a0b2eac1f664d4,3.987694717725841e-05
f000950527a6feb64838513909da3fc4fdb220894047ba3d,0.986254489864315
516ab81418ed215d35593c098116120d9a26bf36449a147a,0.015606767679394782
9c7fa510616a6830d17794d7a9dba9f19934a3d8e862a0bf,5.76048354565255e-05
59b38c56de383683aa26c547860645face51dbd75bfbaf88,0.009954096634417126
da8691b210adb3f64b00f093f118c4abf552ee720b823478,3.57191888851642e-05
59b38c56de3836832e09770c22f7489b57b01d9a69da57f7,0.9246004988118951
d8071a739aa75a3b5cd36b4df8c5423fd3fdcb309fb76a38,0.06778004085296681
47e3664e12f3ce740f61527c37a7efd430274f38a3d11489,0.00359472544111981
